date,symbol,side,currency,underlying,asset_type,price,quantity,commission,fees,stop_loss,profit_target,tags,notes,spread_id
2023-10-12T09:52:32-0400,MESZ23,sell,USD,MES,future,4402.25,4.0,3.08,0.0,4406.25,4488.0,MS (A),<br>,ty2d6Oks
2023-10-12T10:05:28-0400,MESZ23,buy,USD,MES,future,4398.5,3.0,2.31,0.0,4406.25,4488.0,MS (A),<br>,ty2d6Oks
2023-05-10T03:32:29-0400,MESM23,sell,USD,MES,future,4137.75,1.0,0.77,0.0,4137.75,4145.5,ML (A),,u2SDo9JC
2023-05-10T03:32:29-0400,MESM23,sell,USD,MES,future,4137.75,1.0,0.77,0.0,4137.75,4145.5,ML (A),,u2SDo9JC
2023-05-10T03:08:45-0400,MESM23,buy,USD,MES,future,4140.75,1.0,0.77,0.0,4137.75,4145.5,ML (A),,u2SDo9JC
2023-05-10T03:10:04-0400,MESM23,buy,USD,MES,future,4141.25,1.0,0.77,0.0,4137.75,4145.5,ML (A),,u2SDo9JC
2023-06-29T09:36:48-0400,MESU23,buy,USD,MES,future,4418.25,2.0,1.54,0.0,4415.75,4427.75,"MRL (A+),OpenTrade",,U8hystLa
2023-06-29T10:06:14-0400,MESU23,sell,USD,MES,future,4427.75,2.0,1.54,0.0,4415.75,4427.75,"MRL (A+),OpenTrade",,U8hystLa
2023-06-29T09:47:10-0400,MESU23,buy,USD,MES,future,4422.5,2.0,1.54,0.0,4415.75,4427.75,"MRL (A+),OpenTrade",,U8hystLa
2023-06-29T09:41:17-0400,MESU23,sell,USD,MES,future,4422.0,1.0,0.77,0.0,4415.75,4427.75,"MRL (A+),OpenTrade",,U8hystLa
2023-06-29T10:07:49-0400,MESU23,sell,USD,MES,future,4417.0,1.0,0.77,0.0,4415.75,4427.75,"MRL (A+),OpenTrade",,U8hystLa
2023-05-03T11:38:56-0400,MESM23,buy,USD,MES,future,4137.75,3.0,2.31,0.0,4133.75,4141.75,"LateEntry,MRL (B)",,uhUoqzDJ
2023-05-03T11:56:19-0400,MESM23,sell,USD,MES,future,4141.75,1.0,0.77,0.0,4133.75,4141.75,"LateEntry,MRL (B)",,uhUoqzDJ
2023-05-03T12:52:40-0400,MESM23,sell,USD,MES,future,4148.0,1.0,0.77,0.0,4133.75,4141.75,"LateEntry,MRL (B)",,uhUoqzDJ
2023-05-03T11:56:18-0400,MESM23,sell,USD,MES,future,4141.75,1.0,0.77,0.0,4133.75,4141.75,"LateEntry,MRL (B)",,uhUoqzDJ
2023-08-16T14:42:52-0400,MESU23,sell,USD,MES,future,4444.75,1.0,0.77,0.0,4444.75,4459.0,MRL (B),<br>,unqCOj6m
2023-08-16T14:31:02-0400,MESU23,sell,USD,MES,future,4454.0,1.0,0.77,0.0,4444.75,4459.0,MRL (B),<br>,unqCOj6m
2023-08-16T14:27:52-0400,MESU23,buy,USD,MES,future,4448.0,2.0,1.54,0.0,4444.75,4459.0,MRL (B),<br>,unqCOj6m
2023-06-20T04:04:23-0400,MESU23,sell,USD,MES,future,4445.0,3.0,2.31,0.0,4447.5,4439.0,MRS (A),,v06m9Wwc
2023-06-20T04:26:40-0400,MESU23,buy,USD,MES,future,4439.0,1.0,0.77,0.0,4447.5,4439.0,MRS (A),,v06m9Wwc
2023-06-20T04:20:07-0400,MESU23,buy,USD,MES,future,4441.0,2.0,1.54,0.0,4447.5,4439.0,MRS (A),,v06m9Wwc
2023-09-12T10:24:32-0400,MESZ23,sell,USD,MES,future,4523.5,2.0,1.54,0.0,4523.5,4539.5,MRL (A),,v9XwWGD8
2023-09-12T10:10:41-0400,MESZ23,buy,USD,MES,future,4526.5,2.0,1.54,0.0,4523.5,4539.5,MRL (A),,v9XwWGD8
2023-04-03T12:06:04-0400,ESM23,sell,USD,ES,future,4138.25,1.0,2.29,0.0,4132.75,N/A,"EarlyClose,MRL (B)",,vIyHBLBm
2023-04-03T11:55:28-0400,ESM23,buy,USD,ES,future,4136.75,1.0,2.29,0.0,4132.75,N/A,"EarlyClose,MRL (B)",,vIyHBLBm
2023-12-04T12:06:23-0500,MESZ23,sell,USD,MES,future,4571.0,2.0,1.44,0.0,4553.5,4571.0,MRL (B),,VktMelV4
2023-12-04T11:27:15-0500,MESZ23,buy,USD,MES,future,4560.0,2.0,1.44,0.0,4553.5,4571.0,MRL (B),,VktMelV4
2023-12-04T11:15:27-0500,MESZ23,buy,USD,MES,future,4558.5,2.0,1.44,0.0,4553.5,4571.0,MRL (B),,VktMelV4
2023-12-04T11:47:00-0500,MESZ23,sell,USD,MES,future,4565.0,2.0,1.44,0.0,4553.5,4571.0,MRL (B),,VktMelV4
2023-05-17T11:22:34-0400,MESM23,buy,USD,MES,future,4135.0,1.0,0.77,0.0,4144.5,4135.0,MRS (A),,vMVyCk1P
2023-05-17T11:40:25-0400,MESM23,buy,USD,MES,future,4144.5,2.0,1.54,0.0,4144.5,4135.0,MRS (A),,vMVyCk1P
2023-05-17T11:19:08-0400,MESM23,sell,USD,MES,future,4143.0,3.0,2.31,0.0,4144.5,4135.0,MRS (A),,vMVyCk1P
2023-11-30T10:57:31-0500,MESZ23,buy,USD,MES,future,4558.0,2.0,1.2,0.0,4554.0,4574.0,MRL (A),,vPtLf05L
2023-11-30T11:21:30-0500,MESZ23,sell,USD,MES,future,4554.0,2.0,1.2,0.0,4554.0,4574.0,MRL (A),,vPtLf05L
2023-05-16T10:26:17-0400,MESM23,buy,USD,MES,future,4134.5,2.0,1.54,0.0,4130.25,4141.75,MRL (B),,vQ3AKE3o
2023-05-16T10:32:23-0400,MESM23,sell,USD,MES,future,4134.75,1.0,0.77,0.0,4130.25,4141.75,MRL (B),,vQ3AKE3o
2023-05-16T10:31:03-0400,MESM23,sell,USD,MES,future,4141.5,1.0,0.77,0.0,4130.25,4141.75,MRL (B),,vQ3AKE3o
2023-06-13T09:42:15-0400,MESU23,sell,USD,MES,future,4415.75,1.0,0.77,0.0,4405.0,4428.0,"ML (A+),OpenTrade",,vQx6hDF3
2023-06-13T09:47:54-0400,MESU23,sell,USD,MES,future,4409.75,1.0,0.77,0.0,4405.0,4428.0,"ML (A+),OpenTrade",,vQx6hDF3
2023-06-13T09:43:07-0400,MESU23,sell,USD,MES,future,4420.0,1.0,0.77,0.0,4405.0,4428.0,"ML (A+),OpenTrade",,vQx6hDF3
2023-06-13T09:38:31-0400,MESU23,buy,USD,MES,future,4409.0,3.0,2.31,0.0,4405.0,4428.0,"ML (A+),OpenTrade",,vQx6hDF3
2023-06-28T10:39:07-0400,MESU23,sell,USD,MES,future,4418.75,1.0,0.77,0.0,4406.0,4418.75,ML (B),,VV9EGsDM
2023-06-28T10:40:05-0400,MESU23,sell,USD,MES,future,4416.75,1.0,0.77,0.0,4406.0,4418.75,ML (B),,VV9EGsDM
2023-06-28T10:27:07-0400,MESU23,buy,USD,MES,future,4409.75,2.0,1.54,0.0,4406.0,4418.75,ML (B),,VV9EGsDM
2023-05-17T10:25:29-0400,MESM23,buy,USD,MES,future,4135.25,2.0,1.54,0.0,4135.25,4123.0,MS (B),,w2aLC3XZ
2023-05-17T10:20:02-0400,MESM23,sell,USD,MES,future,4131.5,2.0,1.54,0.0,4135.25,4123.0,MS (B),,w2aLC3XZ
2023-08-22T10:27:14-0400,MESU23,sell,USD,MES,future,4413.0,1.0,0.77,0.0,4412.0,4430.0,MRL (B),<br>,wbzuy2Nn
2023-08-22T10:00:43-0400,MESU23,buy,USD,MES,future,4416.0,2.0,1.54,0.0,4412.0,4430.0,MRL (B),<br>,wbzuy2Nn
2023-08-22T10:13:06-0400,MESU23,sell,USD,MES,future,4422.0,1.0,0.77,0.0,4412.0,4430.0,MRL (B),<br>,wbzuy2Nn
2023-06-16T11:53:28-0400,MESU23,buy,USD,MES,future,4469.25,2.0,1.54,0.0,4474.5,4463.0,MS (A),,Wc2a1uXZ
2023-06-16T11:31:31-0400,MESU23,sell,USD,MES,future,4470.0,2.0,1.54,0.0,4474.5,4463.0,MS (A),,Wc2a1uXZ
2023-12-08T11:09:15-0500,MESZ23,sell,USD,MES,future,4598.25,4.0,2.88,0.0,4602.25,4588.5,MRS (A),,wdqvOCLe
2023-12-08T11:17:30-0500,MESZ23,buy,USD,MES,future,4588.5,2.0,1.44,0.0,4602.25,4588.5,MRS (A),,wdqvOCLe
2023-12-08T11:16:30-0500,MESZ23,buy,USD,MES,future,4592.0,2.0,1.44,0.0,4602.25,4588.5,MRS (A),,wdqvOCLe
2023-06-22T08:29:13-0400,MESU23,sell,USD,MES,future,4397.25,2.0,1.54,0.0,4392.75,4406.5,MRL (A),,WgNvVnBu
2023-06-22T07:38:42-0400,MESU23,buy,USD,MES,future,4396.75,2.0,1.54,0.0,4392.75,4406.5,MRL (A),,WgNvVnBu
2023-08-01T10:36:17-0400,ESU23,buy,USD,ES,future,4598.75,1.0,2.0,0.0,N/A,N/A,MRL (B),,wH2p0JZ7
2023-08-01T11:18:07-0400,ESU23,sell,USD,ES,future,4594.75,1.0,2.29,0.0,N/A,N/A,MRL (B),,wH2p0JZ7
2023-07-06T13:46:15-0400,MESU23,sell,USD,MES,future,4443.25,2.0,0.0,0.0,4434.75,4453.0,ML (A),,WiwoakAG
2023-07-06T15:10:40-0400,MESU23,sell,USD,MES,future,4447.75,1.0,0.0,0.0,4434.75,4453.0,ML (A),,WiwoakAG
2023-07-06T12:40:01-0400,MESU23,buy,USD,MES,future,4437.75,3.0,0.0,0.0,4434.75,4453.0,ML (A),,WiwoakAG
2023-07-31T09:54:01-0400,ESU23,sell,USD,ES,future,4614.0,1.0,2.29,0.0,N/A,N/A,"ML (A),OpenTrade",,wXc46r95
2023-07-31T09:51:11-0400,ESU23,buy,USD,ES,future,4617.0,1.0,2.29,0.0,N/A,N/A,"ML (A),OpenTrade",,wXc46r95
2023-07-14T10:00:47-0400,ESU23,buy,USD,ES,future,4548.25,1.0,2.29,0.0,4560.0,4548.25,MRS (B),,xprKJyKL
2023-07-14T09:52:05-0400,ESU23,sell,USD,ES,future,4556.0,1.0,2.29,0.0,4560.0,4548.25,MRS (B),,xprKJyKL
2023-08-02T09:34:07-0400,ESU23,sell,USD,ES,future,4562.5,1.0,2.29,0.0,N/A,N/A,"MS (A+),OpenTrade",,xSoUh75k
2023-08-02T09:42:06-0400,ESU23,buy,USD,ES,future,4566.5,1.0,2.29,0.0,N/A,N/A,"MS (A+),OpenTrade",,xSoUh75k
2023-11-03T10:33:28-0400,MESZ23,sell,USD,MES,future,4366.5,1.0,0.77,0.0,4370.5,4357.5,MRS (A),SimpleBracket.twconfig,xUZlROMc
2023-11-03T11:00:01-0400,MESZ23,buy,USD,MES,future,4370.5,1.0,0.77,0.0,4370.5,4357.5,MRS (A),SimpleBracket.twconfig,xUZlROMc
2023-11-03T11:00:01-0400,MESZ23,buy,USD,MES,future,4370.5,1.0,0.77,0.0,4370.5,4357.5,MRS (A),SimpleBracket.twconfig,xUZlROMc
2023-11-03T10:33:28-0400,MESZ23,sell,USD,MES,future,4366.5,1.0,0.77,0.0,4370.5,4357.5,MRS (A),SimpleBracket.twconfig,xUZlROMc
2023-04-20T12:23:18-0400,ESM23,sell,USD,ES,future,4157.25,1.0,2.29,0.0,4152.5,4168.0,"EarlyClose,ML (B)",,Y7IhIltr
2023-04-20T12:10:05-0400,ESM23,buy,USD,ES,future,4156.5,1.0,2.29,0.0,4152.5,4168.0,"EarlyClose,ML (B)",,Y7IhIltr
2023-04-24T13:13:40-0400,ESM23,buy,USD,ES,future,4149.5,1.0,2.29,0.0,4146.75,4159.0,"EarlyClose,MRL (B)",,y8VjjFOo
2023-04-24T14:08:26-0400,ESM23,sell,USD,ES,future,4153.75,1.0,2.29,0.0,4146.75,4159.0,"EarlyClose,MRL (B)",,y8VjjFOo
2023-08-16T14:44:50-0400,MESU23,buy,USD,MES,future,4445.5,1.0,0.77,0.0,4442.25,4454.0,MRL (A),<br>,Y8WopxD2
2023-08-16T14:44:52-0400,MESU23,buy,USD,MES,future,4445.0,1.0,0.77,0.0,4442.25,4454.0,MRL (A),<br>,Y8WopxD2
2023-08-16T14:49:01-0400,MESU23,sell,USD,MES,future,4442.25,2.0,1.54,0.0,4442.25,4454.0,MRL (A),<br>,Y8WopxD2
2023-06-09T12:01:07-0400,MESM23,buy,USD,MES,future,4295.0,1.0,0.77,0.0,4309.0,N/A,MS (A),,ycTCx9NZ
2023-06-09T11:55:21-0400,MESM23,buy,USD,MES,future,4300.0,2.0,1.54,0.0,4309.0,N/A,MS (A),,ycTCx9NZ
2023-06-09T11:51:21-0400,MESM23,sell,USD,MES,future,4305.5,3.0,2.31,0.0,4309.0,N/A,MS (A),,ycTCx9NZ
2023-09-19T09:50:41-0400,MESZ23,sell,USD,MES,future,4490.0,2.0,1.54,0.0,4490.0,4506.0,MRL (A),,yDAbk0iu
2023-09-19T09:45:02-0400,MESZ23,buy,USD,MES,future,4493.0,2.0,1.54,0.0,4490.0,4506.0,MRL (A),,yDAbk0iu
2023-11-28T10:20:33-0500,MESZ23,sell,USD,MES,future,4556.5,2.0,1.44,0.0,4548.5,4561.0,MRL (A),,YEv41uUw
2023-11-28T10:30:02-0500,MESZ23,sell,USD,MES,future,4555.0,2.0,1.44,0.0,4548.5,4561.0,MRL (A),,YEv41uUw
2023-11-28T10:12:36-0500,MESZ23,buy,USD,MES,future,4552.5,4.0,2.88,0.0,4548.5,4561.0,MRL (A),,YEv41uUw
2023-07-06T03:24:16-0400,MESU23,buy,USD,MES,future,4467.0,3.0,0.0,0.0,4467.0,4456.0,"LateEntry,MS (A)",,yiHPvVZv
2023-07-06T03:20:02-0400,MESU23,sell,USD,MES,future,4463.5,3.0,0.0,0.0,4467.0,4456.0,"LateEntry,MS (A)",,yiHPvVZv
2023-05-22T10:12:42-0400,MESM23,buy,USD,MES,future,4204.25,3.0,2.31,0.0,4200.5,4208.75,MRL (B),,yKSyfXpG
2023-05-22T10:19:01-0400,MESM23,sell,USD,MES,future,4208.75,1.0,0.77,0.0,4200.5,4208.75,MRL (B),,yKSyfXpG
2023-05-22T10:33:52-0400,MESM23,sell,USD,MES,future,4208.75,1.0,0.77,0.0,4200.5,4208.75,MRL (B),,yKSyfXpG
2023-05-22T10:43:12-0400,MESM23,sell,USD,MES,future,4204.75,1.0,0.77,0.0,4200.5,4208.75,MRL (B),,yKSyfXpG
2023-06-05T10:40:02-0400,MESM23,sell,USD,MES,future,4290.25,2.0,1.54,0.0,4294.75,4181.0,MS (A),,yM5PTVti
2023-06-05T10:45:00-0400,MESM23,buy,USD,MES,future,4294.75,2.0,1.54,0.0,4294.75,4181.0,MS (A),,yM5PTVti
2023-05-15T11:51:20-0400,MESM23,buy,USD,MES,future,4143.0,3.0,2.31,0.0,4143.0,4134.75,MRS (B),,YmKKD4dJ
2023-05-15T11:30:08-0400,MESM23,sell,USD,MES,future,4140.25,3.0,2.31,0.0,4143.0,4134.75,MRS (B),,YmKKD4dJ
2023-07-31T09:57:00-0400,ESU23,buy,USD,ES,future,4605.25,1.0,2.29,0.0,4617.25,4605.25,MRS (A),,zBkFQ1DA
2023-07-31T09:55:01-0400,ESU23,sell,USD,ES,future,4613.5,1.0,2.29,0.0,4617.25,4605.25,MRS (A),,zBkFQ1DA
2023-07-28T12:57:41-0400,ESU23,sell,USD,ES,future,4610.5,1.0,2.29,0.0,N/A,N/A,ML (A),,ZCDoZXZD
2023-07-28T12:51:58-0400,ESU23,buy,USD,ES,future,4612.25,1.0,2.29,0.0,N/A,N/A,ML (A),,ZCDoZXZD
2023-06-29T10:14:25-0400,MESU23,buy,USD,MES,future,4418.25,2.0,1.54,0.0,4414.25,4426.24,MRL (A),,zgxCVlpM
2023-06-29T10:23:24-0400,MESU23,sell,USD,MES,future,4422.5,1.0,0.77,0.0,4414.25,4426.24,MRL (A),,zgxCVlpM
2023-06-29T10:21:25-0400,MESU23,sell,USD,MES,future,4426.25,1.0,0.77,0.0,4414.25,4426.24,MRL (A),,zgxCVlpM
2023-04-14T09:46:25-0400,ESM23,sell,USD,ES,future,4183.0,1.0,2.29,0.0,4174.75,4183.0,ML (A),,ZHHZizki
2023-04-14T09:43:03-0400,ESM23,buy,USD,ES,future,4177.5,1.0,2.29,0.0,4174.75,4183.0,ML (A),,ZHHZizki
2023-11-03T11:08:17-0400,MESZ23,sell,USD,MES,future,4367.75,1.0,0.77,0.0,4371.75,4358.0,MRS (A),SimpleBracket.twconfig,ZJvCssRT
2023-11-03T11:12:21-0400,MESZ23,buy,USD,MES,future,4369.25,1.0,0.77,0.0,4371.75,4358.0,MRS (A),SimpleBracket.twconfig,ZJvCssRT
2023-11-03T11:08:17-0400,MESZ23,sell,USD,MES,future,4367.75,1.0,0.77,0.0,4371.75,4358.0,MRS (A),SimpleBracket.twconfig,ZJvCssRT
2023-11-03T11:11:04-0400,MESZ23,buy,USD,MES,future,4363.5,1.0,0.77,0.0,4371.75,4358.0,MRS (A),SimpleBracket.twconfig,ZJvCssRT
2023-08-15T10:23:09-0400,MESU23,sell,USD,MES,future,4466.25,2.0,1.54,0.0,N/A,N/A,MS (A+),,ZkmIiGd4
2023-08-15T10:30:28-0400,MESU23,buy,USD,MES,future,4465.5,2.0,1.54,0.0,N/A,N/A,MS (A+),,ZkmIiGd4
2023-08-11T10:16:03-0400,MESU23,sell,USD,MES,future,4484.0,1.0,0.77,0.0,4463.75,4484.0,MRL (A),,zLaTkppx
2023-08-11T09:56:17-0400,MESU23,buy,USD,MES,future,4467.25,2.0,1.54,0.0,4463.75,4484.0,MRL (A),,zLaTkppx
2023-08-11T10:00:38-0400,MESU23,sell,USD,MES,future,4474.75,1.0,0.77,0.0,4463.75,4484.0,MRL (A),,zLaTkppx
2023-09-25T09:55:46-0400,MESZ23,sell,USD,MES,future,4361.0,1.0,0.77,0.0,4350.5,4365.0,MRL (B),<br>,ZNnNN2Oz
2023-09-25T09:57:00-0400,MESZ23,sell,USD,MES,future,4365.0,1.0,0.77,0.0,4350.5,4365.0,MRL (B),<br>,ZNnNN2Oz
2023-09-25T09:44:51-0400,MESZ23,buy,USD,MES,future,4354.5,2.0,1.54,0.0,4350.5,4365.0,MRL (B),<br>,ZNnNN2Oz
2023-04-18T10:09:05-0400,ESM23,buy,USD,ES,future,4181.0,1.0,2.29,0.0,4181.0,4166.0,"MS (B),Pre-empt",,ZPq5WVgE
2023-04-18T10:06:53-0400,ESM23,sell,USD,ES,future,4178.5,1.0,2.29,0.0,4181.0,4166.0,"MS (B),Pre-empt",,ZPq5WVgE
2023-06-22T10:28:12-0400,MESU23,buy,USD,MES,future,4414.25,3.0,2.31,0.0,4410.0,4420.0,ML (A),,ZSM5mPQh
2023-06-22T10:38:36-0400,MESU23,sell,USD,MES,future,4410.0,3.0,2.31,0.0,4410.0,4420.0,ML (A),,ZSM5mPQh
2023-09-21T11:34:00-0400,MESZ23,buy,USD,MES,future,4401.0,1.0,0.77,0.0,4405.0,4392.0,MS (A),<br>,Ztxrgv2h
2023-09-21T11:09:07-0400,MESZ23,sell,USD,MES,future,4402.0,2.0,1.54,0.0,4405.0,4392.0,MS (A),<br>,Ztxrgv2h
2023-09-21T11:13:53-0400,MESZ23,buy,USD,MES,future,4396.0,1.0,0.77,0.0,4405.0,4392.0,MS (A),<br>,Ztxrgv2h
2023-09-11T11:22:32-0400,MESZ23,buy,USD,MES,future,4525.5,2.0,1.54,0.0,4521.5,4534.0,MRL (B),,ZUMcpXo8
2023-09-11T13:18:41-0400,MESZ23,sell,USD,MES,future,4534.0,1.0,0.77,0.0,4521.5,4534.0,MRL (B),,ZUMcpXo8
2023-09-11T11:29:04-0400,MESZ23,sell,USD,MES,future,4529.5,1.0,0.77,0.0,4521.5,4534.0,MRL (B),,ZUMcpXo8
2023-12-14T10:21:34-0500,MESH24,buy,USD,MES,future,4776.0,2.0,1.54,0.0,4772.0,4785.0,MRL (A),<br>,zvYluHOb
2023-12-14T10:38:23-0500,MESH24,sell,USD,MES,future,4772.25,2.0,1.54,0.0,4772.0,4785.0,MRL (A),<br>,zvYluHOb
2023-12-14T10:19:07-0500,MESH24,buy,USD,MES,future,4776.0,2.0,1.54,0.0,4772.0,4785.0,MRL (A),<br>,zvYluHOb
2023-12-14T10:38:23-0500,MESH24,sell,USD,MES,future,4772.25,2.0,1.54,0.0,4772.0,4785.0,MRL (A),<br>,zvYluHOb
2023-10-11T10:36:12-0400,MESZ23,sell,USD,MES,future,4394.75,4.0,3.08,0.0,4398.25,4386.0,MS (A),<br>,zwTjKwhn
2023-10-11T10:51:29-0400,MESZ23,buy,USD,MES,future,4398.25,4.0,3.08,0.0,4398.25,4386.0,MS (A),<br>,zwTjKwhn
2023-10-11T10:51:29-0400,MESZ23,buy,USD,MES,future,4398.25,4.0,3.08,0.0,4398.25,4386.0,MS (A),<br>,zwTjKwhn
2023-10-11T10:36:12-0400,MESZ23,sell,USD,MES,future,4394.75,4.0,3.08,0.0,4398.25,4386.0,MS (A),<br>,zwTjKwhn
2023-12-12T10:49:54-0500,MESH24,sell,USD,MES,future,4679.0,2.0,1.54,0.0,4666.75,4683.0,MRL (B),<br>,zYyhFr4N
2023-12-12T09:58:53-0500,MESH24,buy,USD,MES,future,4670.75,4.0,3.08,0.0,4666.75,4683.0,MRL (B),<br>,zYyhFr4N
2023-12-12T10:06:45-0500,MESH24,sell,USD,MES,future,4676.0,2.0,1.54,0.0,4666.75,4683.0,MRL (B),<br>,zYyhFr4N
